6	0	53	20	36	5558	0	0
5	4	2228	18	35	237977	0	0
7	0	53	21	37	5559	0	0
8	4	2290	106	38	245273	0	0
8	0	53	22	38	5560	0	0
7	4	2264	92	37	242205	0	0
9	0	53	23	39	5561	0	0
4	4	2269	58	34	242756	0	0
7	0	53	24	37	5562	0	0
4	4	2328	101	34	249773	0	0
4	0	53	25	34	5563	0	0
6	4	2147	60	36	228655	0	0
0	0	53	26	30	5564	0	0
7	4	2157	9	37	229731	0	0
4	0	53	27	34	5565	0	0
6	4	2124	21	36	225974	0	0
0	0	53	28	30	5566	0	0
1	4	2155	46	31	229523	0	0
1	0	53	29	31	5567	0	0
5	4	2341	99	35	251268	0	0
7	0	53	30	37	5568	0	0
3	4	2288	63	33	244993	0	0
9	0	53	31	39	5569	0	0
6	4	2112	86	36	224605	0	0
5	0	53	32	35	5570	0	0
8	4	2229	45	38	238128	0	0
1	0	53	33	31	5571	0	0
4	4	2183	75	34	232769	0	0
4	0	53	34	34	5572	0	0
8	4	2151	34	38	229098	0	0
2	0	53	35	32	5573	0	0
4	4	2275	25	34	243422	0	0
8	0	53	36	38	5574	0	0
9	4	2313	108	39	247980	0	0
9	0	53	37	39	5575	0	0
1	4	2228	113	31	238072	0	0
4	0	53	38	34	5576	0	0
5	4	2237	11	35	238991	0	0
3	0	53	39	33	5577	0	0
1	4	2185	17	31	232964	0	0
1	0	53	40	31	5578	0	0
6	4	2224	88	36	237597	0	0
7	0	53	41	37	5579	0	0
8	4	2239	38	38	239261	0	0
8	0	53	42	38	5580	0	0
0	4	2227	72	30	237920	0	0
2	0	53	43	32	5581	0	0
7	4	2180	35	37	232362	0	0
4	0	53	44	34	5582	0	0
7	4	2164	50	37	230568	0	0
4	0	53	45	34	5583	0	0
7	4	2271	86	37	243014	0	0
3	0	53	46	33	5584	0	0
7	4	2291	50	37	245345	0	0
3	0	53	47	33	5585	0	0
0	4	2201	117	30	234946	0	0
6	0	53	48	36	5586	0	0
6	4	2133	61	36	227082	0	0
9	0	53	49	39	5587	0	0
8	4	2240	80	38	239419	0	0
9	0	53	50	39	5588	0	0
1	4	2106	120	31	223921	0	0
5	0	53	51	35	5589	0	0
7	4	2148	122	37	228844	0	0
8	0	53	52	38	5590	0	0
5	4	2147	46	35	228641	0	0
6	0	53	53	36	5591	0	0
4	4	2198	33	34	234525	0	0
7	0	53	54	37	5592	0	0
9	4	2123	120	39	225949	0	0
0	0	53	55	30	5593	0	0
7	4	2112	77	37	224596	0	0
6	0	53	56	36	5594	0	0
9	4	2255	59	39	241091	0	0
8	0	53	57	38	5595	0	0
9	4	2152	69	39	229245	0	0
2	0	53	58	32	5596	0	0
9	4	2348	105	39	252068	0	0
6	0	53	59	36	5597	0	0
9	4	2261	115	39	241863	0	0
3	0	53	60	33	5598	0	0
5	4	2266	61	35	242412	0	0
9	0	53	61	39	5599	0	0
1	4	2176	25	31	231909	0	0
3	0	53	62	33	5600	0	0
9	4	2131	9	39	226783	0	0
2	0	53	63	32	5601	0	0
7	4	2319	85	37	248659	0	0
1	0	53	64	31	5602	0	0
9	4	2116	5	39	225022	0	0
7	0	53	65	37	5603	0	0
9	4	2131	56	39	226830	0	0
4	0	53	66	34	5604	0	0
8	4	2128	106	38	226516	0	0
8	0	53	67	38	5605	0	0
9	4	2185	77	39	233024	0	0
8	0	53	68	38	5606	0	0
1	4	2108	11	31	224059	0	0
9	0	53	69	39	5607	0	0
3	4	2106	92	33	223893	0	0
0	0	53	70	30	5608	0	0
6	4	2163	110	36	230512	0	0
3	0	53	71	33	5609	0	0
7	4	2153	69	37	229345	0	0
3	0	53	72	33	5610	0	0
0	4	2241	16	30	239480	0	0
9	0	53	73	39	5611	0	0
9	4	2202	7	39	234959	0	0
9	0	53	74	39	5612	0	0
6	4	2130	5	36	226652	0	0
4	0	53	75	34	5613	0	0
1	4	2140	34	31	227796	0	0
1	0	53	76	31	5614	0	0
2	4	2208	34	32	235632	0	0
0	0	53	77	30	5615	0	0
3	4	2315	17	33	248129	0	0
3	0	53	78	33	5616	0	0
3	4	2248	94	33	240373	0	0
7	0	53	79	37	5617	0	0
1	4	2270	76	31	242895	0	0
5	0	53	80	35	5618	0	0
5	4	2340	76	35	251115	0	0
8	0	53	81	38	5619	0	0
0	4	2192	72	30	233873	0	0
8	0	53	82	38	5620	0	0
2	4	2242	45	32	239627	0	0
2	0	53	83	32	5621	0	0
3	4	2164	85	33	230603	0	0
9	0	53	84	39	5622	0	0
9	4	2298	113	39	246238	0	0
7	0	53	85	37	5623	0	0
1	4	2217	1	31	236675	0	0
1	0	53	86	31	5624	0	0
2	4	2102	107	32	223471	0	0
2	0	53	87	32	5625	0	0
9	4	2253	12	39	240820	0	0
6	0	53	88	36	5626	0	0
7	4	2308	30	37	247334	0	0
4	0	53	89	34	5627	0	0
4	4	2122	64	34	225763	0	0
2	0	53	90	32	5628	0	0
8	4	2241	80	38	239544	0	0
3	0	53	91	33	5629	0	0
5	4	2216	68	35	236617	0	0
6	0	53	92	36	5630	0	0
1	4	2323	98	31	249162	0	0
6	0	53	93	36	5631	0	0
4	4	2289	88	34	245129	0	0
5	0	53	94	35	5632	0	0
7	4	2139	31	37	227701	0	0
0	0	53	95	30	5633	0	0
1	4	2209	38	31	235750	0	0
0	0	53	96	30	5634	0	0
5	4	2348	120	35	252083	0	0
2	0	53	97	32	5635	0	0
1	4	2271	30	31	242958	0	0
8	0	53	98	38	5636	0	0
7	4	2102	32	37	223396	0	0
1	0	53	99	31	5637	0	0
9	4	2115	115	39	225016	0	0
6	0	53	100	36	5638	0	0
1	4	2332	110	31	250180	0	0
1	0	53	101	31	5639	0	0
9	4	2202	47	39	234999	0	0
0	0	53	102	30	5640	0	0
6	4	2232	76	36	238492	0	0
4	0	53	103	34	5641	0	0
3	4	2133	47	33	227068	0	0
3	0	53	104	33	5642	0	0
2	4	2119	40	32	225408	0	0
1	0	53	105	31	5643	0	0
8	4	2150	20	38	228967	0	0
6	0	53	106	36	5644	0	0
7	4	2290	110	37	245277	0	0
1	0	53	107	31	5645	0	0
1	4	2170	33	31	231239	0	0
9	0	53	108	39	5646	0	0
7	4	2180	25	37	232352	0	0
0	0	54	0	30	5647	0	0
3	4	2102	9	33	223373	0	0
1	0	54	1	31	5648	0	0
2	4	2222	30	32	237298	0	0
2	0	54	2	32	5649	0	0
9	4	2265	32	39	242268	0	0
3	0	54	3	33	5650	0	0
8	4	2181	104	38	232555	0	0
4	0	54	4	34	5651	0	0
0	4	2126	48	30	226229	0	0
5	0	54	5	35	5652	0	0
2	4	2234	74	32	238700	0	0
6	0	54	6	36	5653	0	0
1	4	2302	44	31	246649	0	0
7	0	54	7	37	5654	0	0
5	4	2233	76	35	238581	0	0
8	0	54	8	38	5655	0	0
1	4	2315	38	31	248150	0	0
9	0	54	9	39	5656	0	0
4	4	2106	36	34	223837	0	0
0	0	54	10	30	5657	0	0
6	4	2100	79	36	223203	0	0
1	0	54	11	31	5658	0	0
0	4	2116	27	30	225044	0	0
2	0	54	12	32	5659	0	0
0	4	2159	89	30	230015	0	0
3	0	54	13	33	5660	0	0
8	4	2160	106	38	230156	0	0
4	0	54	14	34	5661	0	0
5	4	2336	17	35	250576	0	0
5	0	54	15	35	5662	0	0
1	4	2217	56	31	236730	0	0
6	0	54	16	36	5663	0	0
7	4	2160	49	37	230099	0	0
7	0	54	17	37	5664	0	0
0	4	2339	95	30	251007	0	0
8	0	54	18	38	5665	0	0
7	4	2203	53	37	235095	0	0
9	0	54	19	39	5666	0	0
7	4	2205	41	37	235328	0	0
0	0	54	20	30	5667	0	0
6	4	2298	6	36	246131	0	0
1	0	54	21	31	5668	0	0
5	4	2346	5	35	251741	0	0
2	0	54	22	32	5669	0	0
0	4	2190	112	30	233657	0	0
3	0	54	23	33	5670	0	0
1	4	2253	17	31	240825	0	0
4	0	54	24	34	5671	0	0
2	4	2253	97	32	240905	0	0
5	0	54	25	35	5672	0	0
2	4	2344	4	32	251548	0	0
6	0	54	26	36	5673	0	0
6	4	2240	25	36	239364	0	0
7	0	54	27	37	5674	0	0
7	4	2102	47	37	223411	0	0
8	0	54	28	38	5675	0	0
1	4	2311	1	31	247634	0	0
9	0	54	29	39	5676	0	0
0	4	2148	51	30	228773	0	0
8	0	54	30	38	5677	0	0
5	4	2320	105	35	248801	0	0
6	0	54	31	36	5678	0	0
1	4	2344	59	31	251603	0	0
5	0	54	32	35	5679	0	0
1	4	2118	94	31	225340	0	0
0	0	54	33	30	5680	0	0
1	4	2112	14	31	224533	0	0
6	0	54	34	36	5681	0	0
2	4	2102	38	32	223402	0	0
8	0	54	35	38	5682	0	0
9	4	2177	18	39	232009	0	0
9	0	54	36	39	5683	0	0
9	4	2126	18	39	226199	0	0
4	0	54	37	34	5684	0	0
7	4	2257	43	37	241319	0	0
1	0	54	38	31	5685	0	0
7	4	2218	27	37	236831	0	0
9	0	54	39	39	5686	0	0
8	4	2264	54	38	242167	0	0
5	0	54	40	35	5687	0	0
9	4	2178	52	39	232120	0	0
3	0	54	41	33	5688	0	0
4	4	2266	25	34	242376	0	0
0	0	54	42	30	5689	0	0
2	4	2288	25	32	244955	0	0
4	0	54	43	34	5690	0	0
8	4	2294	77	38	245742	0	0
8	0	54	44	38	5691	0	0
2	4	2102	90	32	223454	0	0
9	0	54	45	39	5692	0	0
6	4	2130	59	36	226706	0	0
1	0	54	46	31	5693	0	0
9	4	2248	60	39	240339	0	0
4	0	54	47	34	5694	0	0
6	4	2176	79	36	231963	0	0
0	0	54	48	30	5695	0	0
3	4	2270	40	33	242859	0	0
5	0	54	49	35	5696	0	0
2	4	2167	24	32	230913	0	0
1	0	54	50	31	5697	0	0
5	4	2158	73	35	229912	0	0
5	0	54	51	35	5698	0	0
8	4	2235	4	38	238756	0	0
7	0	54	52	37	5699	0	0
7	4	2141	12	37	227894	0	0
6	0	54	53	36	5700	0	0
5	4	2106	73	35	223874	0	0
0	0	54	54	30	5701	0	0
1	4	2172	1	31	231414	0	0
1	0	54	55	31	5702	0	0
8	4	2203	110	38	235152	0	0
7	0	54	56	37	5703	0	0
4	4	2241	3	34	239467	0	0
0	0	54	57	30	5704	0	0
5	4	2282	29	35	244251	0	0
6	0	54	58	36	5705	0	0
1	4	2106	1	31	223802	0	0
8	0	54	59	38	5706	0	0
4	4	2177	13	34	232004	0	0
9	0	54	60	39	5707	0	0
9	4	2133	38	39	227059	0	0
5	0	54	61	35	5708	0	0
1	4	2339	7	31	250919	0	0
4	0	54	62	34	5709	0	0
2	4	2141	118	32	228000	0	0
7	0	54	63	37	5710	0	0
0	4	2325	55	30	249364	0	0
9	0	54	64	39	5711	0	0
4	4	2172	35	34	231448	0	0
8	0	54	65	38	5712	0	0
7	4	2319	36	37	248610	0	0
6	0	54	66	36	5713	0	0
0	4	2272	92	30	243125	0	0
0	0	54	67	30	5714	0	0
7	4	2174	6	37	231667	0	0
8	0	54	68	38	5715	0	0
1	4	2259	50	31	241574	0	0
1	0	54	69	31	5716	0	0
4	4	2300	80	34	246449	0	0
7	0	54	70	37	5717	0	0
2	4	2305	126	32	247076	0	0
7	0	54	71	37	5718	0	0
2	4	2335	111	32	250542	0	0
1	0	54	72	31	5719	0	0
1	4	2107	78	31	224008	0	0
3	0	54	73	33	5720	0	0
9	4	2186	36	39	233112	0	0
2	0	54	74	32	5721	0	0
8	4	2185	30	38	232977	0	0
1	0	54	75	31	5722	0	0
2	4	2173	103	32	231642	0	0
4	0	54	76	34	5723	0	0
6	4	2296	14	36	245900	0	0
2	0	54	77	32	5724	0	0
8	4	2204	39	38	235199	0	0
0	0	54	78	30	5725	0	0
9	4	2271	77	39	243005	0	0
0	0	54	79	30	5726	0	0
3	4	2341	57	33	251226	0	0
7	0	54	80	37	5727	0	0
5	4	2343	46	35	251462	0	0
8	0	54	81	38	5728	0	0
2	4	2300	30	32	246399	0	0
4	0	54	82	34	5729	0	0
4	4	2223	120	34	237503	0	0
6	0	54	83	36	5730	0	0
0	4	2306	0	30	247080	0	0
4	0	54	84	34	5731	0	0
9	4	2284	114	39	244564	0	0
9	0	54	85	39	5732	0	0
6	4	2233	78	36	238583	0	0
3	0	54	86	33	5733	0	0
4	4	2167	106	34	230995	0	0
8	0	54	87	38	5734	0	0
5	4	2196	61	35	234345	0	0
4	0	54	88	34	5735	0	0
5	4	2226	18	35	237736	0	0
7	0	54	89	37	5736	0	0
9	4	2217	59	39	236733	0	0
2	0	54	90	32	5737	0	0
3	4	2206	98	33	235493	0	0
5	0	54	91	35	5738	0	0
8	4	2305	113	38	247063	0	0
6	0	54	92	36	5739	0	0
3	4	2234	25	33	238651	0	0
3	0	54	93	33	5740	0	0
8	4	2275	112	38	243509	0	0
6	0	54	94	36	5741	0	0
5	4	2290	82	35	245249	0	0
9	0	54	95	39	5742	0	0
5	4	2125	3	35	226060	0	0
6	0	54	96	36	5743	0	0
7	4	2239	76	37	239299	0	0
3	0	54	97	33	5744	0	0
6	4	2144	19	36	228275	0	0
2	0	54	98	32	5745	0	0
5	4	2103	6	35	223491	0	0
2	0	54	99	32	5746	0	0
4	4	2280	27	34	244001	0	0
4	0	54	100	34	5747	0	0
4	4	2234	67	34	238693	0	0
6	0	54	101	36	5748	0	0
7	4	2321	3	37	248821	0	0
9	0	54	102	39	5749	0	0
5	4	2326	16	35	249445	0	0
0	0	54	103	30	5750	0	0
1	4	2250	63	31	240537	0	0
2	0	54	104	32	5751	0	0
1	4	2175	42	31	231821	0	0
5	0	54	105	35	5752	0	0
8	4	2173	78	38	231617	0	0
5	0	54	106	35	5753	0	0
1	4	2336	90	31	250649	0	0
1	0	54	107	31	5754	0	0
7	4	2325	112	37	249421	0	0
3	0	54	108	33	5755	0	0
4	4	2112	118	34	224637	0	0
3	0	54	109	33	5756	0	0
0	4	2282	64	30	244286	0	0
9	0	54	110	39	5757	0	0
7	4	2235	36	37	238788	0	0
7	0	54	111	37	5758	0	0
1	4	2210	8	31	235840	0	0
2	0	54	112	32	5759	0	0
3	4	2345	3	33	251613	0	0
2	0	54	113	32	5760	0	0
1	4	2154	19	31	229381	0	0
5	0	54	114	35	5761	0	0
3	4	2151	73	33	229137	0	0
7	0	54	115	37	5762	0	0
0	4	2210	2	30	235834	0	0
9	0	54	116	39	5763	0	0
7	4	2211	59	37	236016	0	0
8	0	54	117	38	5764	0	0
6	4	2327	90	36	249649	0	0
2	0	54	118	32	5765	0	0
0	4	2204	121	30	235281	0	0
1	0	54	119	31	5766	0	0
7	4	2208	20	37	235618	0	0
3	0	54	120	33	5767	0	0
9	4	2285	91	39	244666	0	0
1	0	54	121	31	5768	0	0
9	4	2219	6	39	236925	0	0
3	0	54	122	33	5769	0	0
7	4	2261	68	37	241816	0	0
0	0	55	0	30	5770	0	0
5	4	2195	115	35	234281	0	0
1	0	55	1	31	5771	0	0
3	4	2177	21	33	232012	0	0
3	0	55	2	33	5772	0	0
8	4	2289	82	38	245123	0	0
4	0	55	3	34	5773	0	0
7	4	2131	61	37	226835	0	0
5	0	55	4	35	5774	0	0
9	4	2301	86	39	246567	0	0
6	0	55	5	36	5775	0	0
2	4	2256	66	32	241228	0	0
7	0	55	6	37	5776	0	0
3	4	2299	27	33	246277	0	0
8	0	55	7	38	5777	0	0
3	4	2110	73	33	224336	0	0
9	0	55	8	39	5778	0	0
1	4	2317	1	31	248345	0	0
0	0	55	9	30	5779	0	0
2	4	2281	60	32	244152	0	0
1	0	55	10	31	5780	0	0
0	4	2152	22	30	229198	0	0
2	0	55	11	32	5781	0	0
7	4	2229	62	37	238145	0	0
3	0	55	12	33	5782	0	0
7	4	2344	31	37	251575	0	0
4	0	55	13	34	5783	0	0
8	4	2306	54	38	247134	0	0
5	0	55	14	35	5784	0	0
3	4	2144	66	33	228322	0	0
6	0	55	15	36	5785	0	0
5	4	2271	61	35	242989	0	0
7	0	55	16	37	5786	0	0
0	4	2346	70	30	251806	0	0
8	0	55	17	38	5787	0	0
2	4	2120	10	32	225504	0	0
0	0	55	18	30	5788	0	0
4	4	2188	49	34	233346	0	0
1	0	55	19	31	5789	0	0
9	4	2107	61	39	223991	0	0
2	0	55	20	32	5790	0	0
9	4	2174	102	39	231763	0	0
3	0	55	21	33	5791	0	0
0	4	2146	11	30	228488	0	0
4	0	55	22	34	5792	0	0
8	4	2107	96	38	224026	0	0
5	0	55	23	35	5793	0	0
0	4	2121	96	30	225694	0	0
6	0	55	24	36	5794	0	0
5	4	2147	121	35	228716	0	0
7	0	55	25	37	5795	0	0
6	4	2303	125	36	246841	0	0
9	0	55	26	39	5796	0	0
7	4	2106	6	37	223807	0	0
7	0	55	27	37	5797	0	0
5	4	2298	47	35	246172	0	0
0	0	55	28	30	5798	0	0
4	4	2305	28	34	246978	0	0
5	0	55	29	35	5799	0	0
2	4	2248	23	32	240302	0	0
2	0	55	30	32	5800	0	0
8	4	2302	15	38	246620	0	0
9	0	55	31	39	5801	0	0
1	4	2159	42	31	229968	0	0
0	0	55	32	30	5802	0	0
1	4	2123	82	31	225911	0	0
1	0	55	33	31	5803	0	0
1	4	2258	85	31	241479	0	0
5	0	55	34	35	5804	0	0
6	4	2162	40	36	230332	0	0
8	0	55	35	38	5805	0	0
0	4	2168	2	30	231009	0	0
8	0	55	36	38	5806	0	0
8	4	2188	114	38	233411	0	0
0	0	55	37	30	5807	0	0
7	4	2127	8	37	226301	0	0
9	0	55	38	39	5808	0	0
3	4	2104	128	33	223737	0	0
3	0	55	39	33	5809	0	0
0	4	2309	81	30	247513	0	0
2	0	55	40	32	5810	0	0
1	4	2116	73	31	225090	0	0
7	0	55	41	37	5811	0	0
4	4	2208	60	34	235658	0	0
8	0	55	42	38	5812	0	0
9	4	2288	46	39	244976	0	0
4	0	55	43	34	5813	0	0
9	4	2115	29	39	224930	0	0
4	0	55	44	34	5814	0	0
1	4	2209	1	31	235713	0	0
5	0	55	45	35	5815	0	0
2	4	2128	82	32	226492	0	0
9	0	55	46	39	5816	0	0
1	4	2165	86	31	230733	0	0
6	0	55	47	36	5817	0	0
0	4	2231	26	30	238323	0	0
1	0	55	48	31	5818	0	0
5	4	2293	17	35	245566	0	0
0	0	55	49	30	5819	0	0
7	4	2200	88	37	234797	0	0
4	0	55	50	34	5820	0	0
7	4	2165	73	37	230720	0	0
5	0	55	51	35	5821	0	0
5	4	2231	28	35	238325	0	0
3	0	55	52	33	5822	0	0
4	4	2113	98	34	224747	0	0
9	0	55	53	39	5823	0	0
2	4	2121	86	32	225684	0	0
4	0	55	54	34	5824	0	0
7	4	2240	48	37	239387	0	0
3	0	55	55	33	5825	0	0
4	4	2324	40	34	249228	0	0
4	0	55	56	34	5826	0	0
0	4	2241	54	30	239518	0	0
2	0	55	57	32	5827	0	0
5	4	2279	76	35	243920	0	0
0	0	55	58	30	5828	0	0
4	4	2302	13	34	246618	0	0
5	0	55	59	35	5829	0	0
7	4	2261	87	37	241835	0	0
0	0	55	60	30	5830	0	0
8	4	2163	33	38	230435	0	0
1	0	55	61	31	5831	0	0
7	4	2311	107	37	247740	0	0
3	0	55	62	33	5832	0	0
1	4	2223	109	31	237492	0	0
2	0	55	63	32	5833	0	0
9	4	2110	124	39	224387	0	0
9	0	55	64	39	5834	0	0
4	4	2258	36	34	241430	0	0
1	0	55	65	31	5835	0	0
8	4	2180	99	38	232426	0	0
6	0	55	66	36	5836	0	0
5	4	2210	72	35	235904	0	0
0	0	55	67	30	5837	0	0
1	4	2181	81	31	232532	0	0
1	0	55	68	31	5838	0	0
6	4	2104	95	36	223704	0	0
1	0	55	69	31	5839	0	0
6	4	2221	52	36	237198	0	0
8	0	55	70	38	5840	0	0
9	4	2251	87	39	240679	0	0
0	0	55	71	30	5841	0	0
6	4	2219	100	36	237019	0	0
4	0	55	72	34	5842	0	0
7	4	2238	79	37	239185	0	0
7	0	55	73	37	5843	0	0
9	4	2153	45	39	229321	0	0
7	0	55	74	37	5844	0	0
4	4	2226	79	34	237797	0	0
6	0	55	75	36	5845	0	0
4	4	2322	64	34	248998	0	0
3	0	55	76	33	5846	0	0
0	4	2349	70	30	252155	0	0
5	0	55	77	35	5847	0	0
5	4	2330	102	35	249969	0	0
6	0	55	78	36	5848	0	0
9	4	2138	75	39	227628	0	0
6	0	55	79	36	5849	0	0
2	4	2270	83	32	242902	0	0
0	0	55	80	30	5850	0	0
1	4	2304	96	31	246942	0	0
7	0	55	81	37	5851	0	0
8	4	2262	93	38	241963	0	0
3	0	55	82	33	5852	0	0
5	4	2136	36	35	227401	0	0
5	0	55	83	35	5853	0	0
3	4	2188	28	33	233325	0	0
4	0	55	84	34	5854	0	0
3	4	2240	33	33	239372	0	0
2	0	55	85	32	5855	0	0
0	4	2317	0	30	248344	0	0
4	0	55	86	34	5856	0	0
3	4	2224	13	33	237522	0	0
1	0	55	87	31	5857	0	0
7	4	2219	46	37	236965	0	0
8	0	55	88	38	5858	0	0
2	4	2301	117	32	246598	0	0
3	0	55	89	33	5859	0	0
8	4	2202	58	38	235010	0	0
5	0	55	90	35	5860	0	0
8	4	2170	91	38	231297	0	0
6	0	55	91	36	5861	0	0
8	4	2310	48	38	247571	0	0
5	0	55	92	35	5862	0	0
8	4	2201	46	38	234875	0	0
2	0	55	93	32	5863	0	0
1	4	2229	68	31	238151	0	0
0	0	55	94	30	5864	0	0
6	4	2181	83	36	232534	0	0
6	0	55	95	36	5865	0	0
9	4	2272	46	39	243079	0	0
7	0	55	96	37	5866	0	0
8	4	2247	14	38	240192	0	0
1	0	55	97	31	5867	0	0
7	4	2310	7	37	247530	0	0
2	0	55	98	32	5868	0	0
2	4	2231	11	32	238308	0	0
5	0	55	99	35	5869	0	0
4	4	2103	59	34	223544	0	0
8	0	55	100	38	5870	0	0
0	4	2221	69	30	237215	0	0
1	0	55	101	31	5871	0	0
4	4	2223	61	34	237444	0	0
9	0	55	102	39	5872	0	0
0	4	2166	17	30	230776	0	0
3	0	55	103	33	5873	0	0
2	4	2184	114	32	232935	0	0
8	0	55	104	38	5874	0	0
8	4	2240	71	38	239410	0	0
8	0	55	105	38	5875	0	0
3	4	2281	88	33	244180	0	0
8	0	55	106	38	5876	0	0
0	4	2180	92	30	232419	0	0
3	0	55	107	33	5877	0	0
3	4	2234	118	33	238744	0	0
7	0	55	108	37	5878	0	0
0	4	2270	28	30	242847	0	0
6	0	55	109	36	5879	0	0
1	4	2289	93	31	245134	0	0
8	0	55	110	38	5880	0	0
9	4	2276	44	39	243557	0	0
7	0	55	111	37	5881	0	0
4	4	2192	107	34	233908	0	0
1	0	55	112	31	5882	0	0
7	4	2104	40	37	223649	0	0
4	0	55	113	34	5883	0	0
7	4	2234	79	37	238705	0	0
6	0	55	114	36	5884	0	0
4	4	2289	114	34	245155	0	0
7	0	55	115	37	5885	0	0
2	4	2245	117	32	240055	0	0
9	0	55	116	39	5886	0	0
2	4	2330	49	32	249916	0	0
9	0	55	117	39	5887	0	0
5	4	2293	39	35	245588	0	0
3	0	55	118	33	5888	0	0
7	4	2295	19	37	245809	0	0
0	0	56	0	30	5889	0	0
0	4	2213	104	30	236296	0	0
3	0	56	1	33	5890	0	0
5	4	2120	22	35	225516	0	0
4	0	56	2	34	5891	0	0
6	4	2348	20	36	251983	0	0
5	0	56	3	35	5892	0	0
7	4	2203	75	37	235117	0	0
6	0	56	4	36	5893	0	0
3	4	2266	35	33	242386	0	0
7	0	56	5	37	5894	0	0
5	4	2153	60	35	229336	0	0
0	0	56	6	30	5895	0	0
0	4	2215	0	30	236452	0	0
1	0	56	7	31	5896	0	0
0	4	2339	51	30	250963	0	0
2	0	56	8	32	5897	0	0
8	4	2189	108	38	233531	0	0
3	0	56	9	33	5898	0	0
7	4	2329	60	37	249848	0	0
4	0	56	10	34	5899	0	0
6	4	2245	8	36	239946	0	0
5	0	56	11	35	5900	0	0
5	4	2260	90	35	241731	0	0
6	0	56	12	36	5901	0	0
3	4	2282	3	33	244225	0	0
7	0	56	13	37	5902	0	0
5	4	2285	78	35	244653	0	0
0	0	56	14	30	5903	0	0
8	4	2245	89	38	240027	0	0
1	0	56	15	31	5904	0	0
7	4	2307	76	37	247275	0	0
2	0	56	16	32	5905	0	0
2	4	2129	39	32	226561	0	0
3	0	56	17	33	5906	0	0
9	4	2329	72	39	249860	0	0
4	0	56	18	34	5907	0	0
9	4	2134	61	39	227190	0	0
5	0	56	19	35	5908	0	0
4	4	2146	54	34	228531	0	0
6	0	56	20	36	5909	0	0
9	4	2339	117	39	251029	0	0
7	0	56	21	37	5910	0	0
7	4	2201	45	37	234874	0	0
8	0	56	22	38	5911	0	0
4	4	2106	108	34	223909	0	0
9	0	56	23	39	5912	0	0
2	4	2251	29	32	240621	0	0
8	0	56	24	38	5913	0	0
6	4	2322	20	36	248954	0	0
7	0	56	25	37	5914	0	0
9	4	2336	39	39	250598	0	0
7	0	56	26	37	5915	0	0
6	4	2269	84	36	242782	0	0
0	0	56	27	30	5916	0	0
0	4	2180	30	30	232357	0	0
1	0	56	28	31	5917	0	0
8	4	2250	25	38	240499	0	0
3	0	56	29	33	5918	0	0
7	4	2251	17	37	240609	0	0
5	0	56	30	35	5919	0	0
9	4	2318	105	39	248563	0	0
2	0	56	31	32	5920	0	0
5	4	2278	74	35	243827	0	0
8	0	56	32	38	5921	0	0
2	4	2119	22	32	225390	0	0
0	0	56	33	30	5922	0	0
0	4	2130	18	30	226665	0	0
9	0	56	34	39	5923	0	0
0	4	2144	26	30	228282	0	0
6	0	56	35	36	5924	0	0
5	4	2239	15	35	239238	0	0
0	0	56	36	30	5925	0	0
4	4	2109	88	34	224235	0	0
9	0	56	37	39	5926	0	0
7	4	2284	67	37	244517	0	0
1	0	56	38	31	5927	0	0
2	4	2320	17	32	248713	0	0
1	0	56	39	31	5928	0	0
8	4	2238	17	38	239123	0	0
8	0	56	40	38	5929	0	0
0	4	2149	14	30	228862	0	0
4	0	56	41	34	5930	0	0
9	4	2156	113	39	229711	0	0
3	0	56	42	33	5931	0	0
5	4	2306	94	35	247174	0	0
2	0	56	43	32	5932	0	0
6	4	2273	59	36	243213	0	0
1	0	56	44	31	5933	0	0
1	4	2160	48	31	230098	0	0
2	0	56	45	32	5934	0	0
6	4	2292	47	36	245472	0	0
6	0	56	46	36	5935	0	0
8	4	2259	97	38	241621	0	0
5	0	56	47	35	5936	0	0
3	4	2222	73	33	237341	0	0
6	0	56	48	36	5937	0	0
5	4	2261	83	35	241831	0	0
7	0	56	49	37	5938	0	0
6	4	2310	71	36	247594	0	0
4	0	56	50	34	5939	0	0
8	4	2231	57	38	238354	0	0
8	0	56	51	38	5940	0	0
5	4	2157	61	35	229783	0	0
1	0	56	52	31	5941	0	0
9	4	2237	22	39	239002	0	0
8	0	56	53	38	5942	0	0
4	4	2147	89	34	228684	0	0
0	0	56	54	30	5943	0	0
0	4	2115	20	30	224921	0	0
5	0	56	55	35	5944	0	0
8	4	2115	114	38	225015	0	0
9	0	56	56	39	5945	0	0
6	4	2279	49	36	243893	0	0
4	0	56	57	34	5946	0	0
7	4	2107	4	37	223934	0	0
1	0	56	58	31	5947	0	0
2	4	2172	33	32	231446	0	0
9	0	56	59	39	5948	0	0
7	4	2348	103	37	252066	0	0
2	0	56	60	32	5949	0	0
9	4	2284	5	39	244455	0	0
1	0	56	61	31	5950	0	0
0	4	2252	28	30	240717	0	0
9	0	56	62	39	5951	0	0
8	4	2290	87	38	245254	0	0
6	0	56	63	36	5952	0	0
9	4	2348	111	39	252074	0	0
7	0	56	64	37	5953	0	0
8	4	2131	25	38	226799	0	0
9	0	56	65	39	5954	0	0
3	4	2297	61	33	246067	0	0
0	0	56	66	30	5955	0	0
9	4	2124	58	39	226011	0	0
4	0	56	67	34	5956	0	0
0	4	2203	0	30	235042	0	0
6	0	56	68	36	5957	0	0
4	4	2270	50	34	242869	0	0
